Symbol,Close,Volume,Date
OANDO,39.40,"1,338,345",2025-05-16
OKOMUOIL,545.20,"487,602",2025-05-16
OMATEK,0.63,"4,353,492",2025-05-16
PRESCO,785.00,"175,634",2025-05-16
PRESTIGE,0.94,"1,491,905",2025-05-16
PZ,30.10,"35,924",2025-05-16
REDSTAREX,4.80,"1,030",2025-05-16
REGALINS,0.58,"4,300,692",2025-05-16
ROYALEX,0.85,"547,188",2025-05-16
RTBRISCOE,1.93,"107,443",2025-05-16
SCOA,4.47,"25,039",2025-05-16
SEPLAT,"5,700.00","3,949",2025-05-16
SKYAVN,46.50,"5,392",2025-05-16
SOVRENINS,0.95,"902,864",2025-05-16
STANBIC,59.20,"461,524",2025-05-16
STANBICETF30,305.00,"2,141",2025-05-16
STERLINGNG,5.09,"2,594,937",2025-05-16
SUNUASSUR,5.20,"936,980",2025-05-16
TANTALIZER,2.30,"22,945,474",2025-05-16
TIP,4.80,"913,476",2025-05-16
TOTAL,705.00,"230,954",2025-05-16
TRANSCOHOT,145.00,"8,994",2025-05-16
TRANSCORP,42.00,"966,052",2025-05-16
TRANSEXPR,2.00,"12,000",2025-05-16
TRANSPOWER,364.90,"6,781",2025-05-16
TRIPPLEG,1.98,"140,063",2025-05-16
UACN,30.30,"191,925",2025-05-16
UBA,34.95,"10,135,191",2025-05-16
UCAP,16.90,"11,926,562",2025-05-16
UNILEVER,38.05,"183,309",2025-05-16
UNIONDICON,7.90,"1,000",2025-05-16
UNIVINSURE,0.51,"41,915,551",2025-05-16
UPDC,2.80,"10,473,303",2025-05-16
UPL,3.10,"15,606",2025-05-16
VERITASKAP,1.05,"3,367,207",2025-05-16
VFDGROUP,17.10,"14,588,305",2025-05-16
VITAFOAM,37.10,"1,476,427",2025-05-16
VSPBONDETF,251.00,3,2025-05-16
WAPCO,72.00,"4,905,862",2025-05-16
WAPIC,2.08,"712,634",2025-05-16
WEMABANK,12.00,"789,343",2025-05-16
ABBEYBDS,8.79,"246,845",2025-05-16
ABCTRANS,1.56,"181,143",2025-05-16
ACADEMY,2.87,"1,067,150",2025-05-16
ACCESSCORP,23.90,"48,502,116",2025-05-16
AFRIPRUD,16.60,"1,264,748",2025-05-16
AIICO,1.55,"3,151,763",2025-05-16
AIRTELAFRI,"2,156.90",99,2025-05-16
ALEX,7.15,"4,211",2025-05-16
ARADEL,497.00,"666,034",2025-05-16
AUSTINLAZ,1.89,"24,215",2025-05-16
BERGER,18.85,"30,736",2025-05-16
BETAGLAS,99.85,"96,605",2025-05-16
BUACEMENT,83.70,"181,129",2025-05-16
BUAFOODS,418.00,"7,686",2025-05-16
CADBURY,24.20,"619,921",2025-05-16
CAP,39.10,705,2025-05-16
CAVERTON,2.40,"90,343",2025-05-16
CHAMPION,4.00,"791,920",2025-05-16
CHAMS,2.20,"13,740,766",2025-05-16
CHELLARAM,7.89,"13,450",2025-05-16
CILEASING,3.47,"800,026",2025-05-16
CONHALLPLC,3.00,"1,321,625",2025-05-16
CONOIL,331.20,"3,180",2025-05-16
CORNERST,2.89,"785,219",2025-05-16
CUSTODIAN,18.10,"126,278",2025-05-16
CUTIX,2.28,"1,583,537",2025-05-16
CWG,8.75,"624,365",2025-05-16
DAARCOMM,0.55,"291,676",2025-05-16
DANGCEM,480.00,"87,328",2025-05-16
DANGSUGAR,39.35,"5,165,242",2025-05-16
DEAPCAP,0.95,"98,210",2025-05-16
ELLAHLAKES,3.10,"3,393,879",2025-05-16
ETERNA,36.30,"1,481,280",2025-05-16
ETI,29.25,"214,408",2025-05-16
ETRANZACT,5.75,"88,674",2025-05-16
EUNISELL,10.75,"8,134",2025-05-16
FCMB,9.10,"3,600,499",2025-05-16
FIDELITYBK,20.00,"40,384,714",2025-05-16
FIDSON,18.60,"162,743",2025-05-16
FIRSTHOLDCO,25.00,"6,580,441",2025-05-16
FTNCOCOA,1.93,"5,435,916",2025-05-16
GEREGU,"1,141.50",418,2025-05-16
GOLDBREW,7.10,"29,450",2025-05-16
GTCO,61.10,"17,100,984",2025-05-16
GUINEAINS,0.64,"1,772,033",2025-05-16
GUINNESS,80.00,"58,918",2025-05-16
HMCALL,4.70,"269,390",2025-05-16
HONYFLOUR,11.60,"3,682,616",2025-05-16
IKEJAHOTEL,11.00,"571,293",2025-05-16
IMG,34.20,"12,210",2025-05-16
INTBREW,7.00,"2,532,643",2025-05-16
INTENEGINS,1.38,"159,504",2025-05-16
JAIZBANK,3.30,"4,097,775",2025-05-16
JAPAULGOLD,1.97,"7,590,787",2025-05-16
JBERGER,137.00,"21,108",2025-05-16
JOHNHOLT,6.30,"258,550",2025-05-16
JULI,10.30,450,2025-05-16
LASACO,2.02,"3,700,008",2025-05-16
LEARNAFRCA,3.56,"61,245",2025-05-16
LINKASSURE,1.22,"146,740",2025-05-16
LIVESTOCK,9.50,"1,783,511",2025-05-16
LIVINGTRUST,4.81,"1,000",2025-05-16
MANSARD,8.20,"465,737",2025-05-16
MAYBAKER,7.40,"153,842",2025-05-16
MBENEFIT,0.86,"533,400",2025-05-16
MCNICHOLS,1.74,"420,900",2025-05-16
MECURE,11.10,"83,927",2025-05-16
MRS,157.50,"443,287",2025-05-16
MTNN,245.00,"5,851,356",2025-05-16
MULTIVERSE,7.80,"274,550",2025-05-16
NAHCO,68.50,"2,657,967",2025-05-16
NASCON,48.25,"7,523,297",2025-05-16
NB,38.00,"1,753,642",2025-05-16
NEIMETH,2.78,"42,180",2025-05-16
NEM,14.95,"1,595,453",2025-05-16
NESTLE,"1,100.00","117,273",2025-05-16
NEWGOLD,"50,000.00",47,2025-05-16
NGXGROUP,36.00,"1,832,468",2025-05-16
NIDF,111.70,"9,960",2025-05-16
NNFM,79.00,"202,850",2025-05-16
NPFMCRFBK,1.75,"415,193",2025-05-16
NSLTECH,0.55,"3,980,130",2025-05-16
OANDO,40.50,"5,677,298",2025-05-16
OKOMUOIL,545.20,"474,469",2025-05-16
OMATEK,0.63,"265,861",2025-05-16
PRESCO,785.00,"883,673",2025-05-16
PRESTIGE,0.94,"499,366",2025-05-16
PZ,30.10,"70,202",2025-05-16
REDSTAREX,4.80,"18,561",2025-05-16
REGALINS,0.62,"515,051",2025-05-16
ROYALEX,0.85,"126,088",2025-05-16
RTBRISCOE,2.00,"1,184,555",2025-05-16
SCOA,4.47,"12,330",2025-05-16
SEPLAT,"5,700.00",871,2025-05-16
SKYAVN,46.50,485,2025-05-16
SMURFIT,0.50,"250,000",2025-05-16
SOVRENINS,0.98,"476,605",2025-05-16
STANBIC,59.20,"112,291",2025-05-16
STANBICETF30,305.00,247,2025-05-16
STERLINGNG,5.23,"2,889,325",2025-05-16
SUNUASSUR,5.20,"93,993",2025-05-16
TANTALIZER,2.31,"10,223,505",2025-05-16
TIP,4.51,"1,631,719",2025-05-16
TOTAL,705.00,"124,272",2025-05-16
TRANSCOHOT,145.00,"12,607",2025-05-16
TRANSCORP,43.85,"1,241,480",2025-05-16
TRANSPOWER,364.90,"5,764",2025-05-16
TRIPPLEG,1.98,"164,378",2025-05-16
UACN,30.30,"88,730",2025-05-16
UBA,34.00,"9,799,947",2025-05-16
UCAP,17.05,"5,131,238",2025-05-16
UNILEVER,38.50,"8,678,065",2025-05-16
UNIONDICON,7.90,"3,515",2025-05-16
UNIVINSURE,0.52,"10,211,665",2025-05-16
UPDC,2.83,"3,514,681",2025-05-16
UPL,3.40,"740,650",2025-05-16
VERITASKAP,1.12,"591,235",2025-05-16
VETGOODS,19.85,250,2025-05-16
VETGRIF30,40.20,"10,000",2025-05-16
VFDGROUP,18.50,"9,151,495",2025-05-16
VITAFOAM,40.80,"3,541,611",2025-05-16
WAPCO,79.20,"11,725,939",2025-05-16
WAPIC,2.20,"563,513",2025-05-16
WEMABANK,12.00,"3,406,848",2025-05-16
ABBEYBDS,8.79,"105,692",2025-05-16
ABCTRANS,1.56,"265,337",2025-05-16
ACADEMY,2.87,"159,632",2025-05-16
ACCESSCORP,23.80,"40,556,296",2025-05-16
AFRIPRUD,17.15,"1,477,124",2025-05-16
AIICO,1.60,"1,699,833",2025-05-16
AIRTELAFRI,"2,156.90",73,2025-05-16
ALEX,7.15,"3,578",2025-05-16
ARADEL,497.00,"673,826",2025-05-16
AUSTINLAZ,1.89,"2,220",2025-05-16
BERGER,17.85,"8,763",2025-05-16
BETAGLAS,99.85,"354,000",2025-05-16
BUACEMENT,83.70,"2,067,730",2025-05-16
BUAFOODS,418.00,"15,858",2025-05-16
CADBURY,26.60,"1,342,149",2025-05-16
CAP,40.00,"780,336",2025-05-16
CAVERTON,2.40,"535,654",2025-05-16
CHAMPION,4.00,"695,643",2025-05-16
CHAMS,2.04,"3,982,441",2025-05-16
CHELLARAM,7.89,"14,376",2025-05-16
CILEASING,3.47,"3,268,582",2025-05-16
CONHALLPLC,3.00,"254,490",2025-05-16
CONOIL,331.20,"3,200",2025-05-16
CORNERST,2.99,"782,080",2025-05-16
CUSTODIAN,17.20,"2,270,039",2025-05-16
CUTIX,2.30,"3,929,090",2025-05-16
CWG,9.15,"1,486,589",2025-05-16
DAARCOMM,0.55,"223,160",2025-05-16
DANGCEM,432.00,"1,448,404",2025-05-16
DANGSUGAR,38.55,"2,654,342",2025-05-16
DEAPCAP,0.95,"865,478",2025-05-16
ELLAHLAKES,3.08,"4,546,820",2025-05-16
ENAMELWA,25.30,60,2025-05-16
ETERNA,39.90,"1,984,744",2025-05-16
ETI,32.00,"276,161",2025-05-16
ETRANZACT,5.75,"210,863",2025-05-16
EUNISELL,10.75,"1,939",2025-05-16
FCMB,9.10,"2,727,483",2025-05-16
FIDELITYBK,20.05,"41,407,931",2025-05-16
FIDSON,18.60,"30,762",2025-05-16
FIRSTHOLDCO,25.00,"5,115,931",2025-05-16
FTNCOCOA,1.91,"2,148,138",2025-05-16
GEREGU,"1,141.50","2,160",2025-05-16
GOLDBREW,7.10,"6,000",2025-05-16
GREENWETF,530.00,70,2025-05-16
GTCO,63.00,"60,735,674",2025-05-16
GUINEAINS,0.68,"835,817",2025-05-16
GUINNESS,80.00,"206,132",2025-05-16
HMCALL,4.70,"6,200",2025-05-16
HONYFLOUR,11.99,"1,151,390",2025-05-16
IKEJAHOTEL,12.10,"2,357,645",2025-05-16
IMG,34.20,"12,097",2025-05-16
INFINITY,6.80,"1,528",2025-05-16
INTBREW,7.70,"2,402,591",2025-05-16
INTENEGINS,1.38,"14,061",2025-05-16
JAIZBANK,3.35,"7,163,066",2025-05-16
JAPAULGOLD,2.10,"6,343,219",2025-05-16
JBERGER,137.00,"14,017",2025-05-16
JOHNHOLT,6.30,"141,374",2025-05-16
JULI,10.30,"8,012",2025-05-16
LASACO,2.14,"3,144,980",2025-05-16
LEARNAFRCA,3.89,"458,734",2025-05-16
LEGENDINT,6.82,"12,181,511",2025-05-16
LINKASSURE,1.30,"474,045",2025-05-16
LIVESTOCK,9.50,"701,352",2025-05-16
LIVINGTRUST,4.81,40,2025-05-16
LOTUSHAL15,36.55,460,2025-05-16
MANSARD,8.75,"443,053",2025-05-16
MAYBAKER,7.40,"378,026",2025-05-16
MBENEFIT,0.91,"1,622,050",2025-05-16
MCNICHOLS,1.90,"522,059",2025-05-16
MECURE,11.10,305,2025-05-16
MERGROWTH,370.00,50,2025-05-16
MERVALUE,120.00,160,2025-05-16
MEYER,9.25,448,2025-05-16
MRS,157.50,"333,937",2025-05-16
MTNN,255.50,"32,969,504",2025-05-16
MULTIVERSE,7.80,"147,228",2025-05-16
NAHCO,68.65,"1,611,167",2025-05-16
NASCON,52.95,"1,542,637",2025-05-16
NB,39.00,"19,842,425",2025-05-16
NEIMETH,2.78,"632,041",2025-05-16
NEM,15.00,"2,243,683",2025-05-16
NESTLE,"1,100.00","21,205",2025-05-16
NEWGOLD,"47,708.00",4,2025-05-16
NGXGROUP,36.00,"359,051",2025-05-16
NIDF,111.70,"16,530",2025-05-16
NNFM,75.00,"1,221,276",2025-05-16
NPFMCRFBK,1.75,"1,344,432",2025-05-16
NSLTECH,0.53,"7,123,539",2025-05-16
OANDO,40.50,"3,776,081",2025-05-16
OKOMUOIL,524.70,"205,291",2025-05-16
OMATEK,0.63,"907,796",2025-05-16
PRESCO,785.00,"154,846",2025-05-16
PRESTIGE,0.98,"1,383,500",2025-05-16
PZ,30.10,"313,684",2025-05-16
REDSTAREX,4.80,"104,608",2025-05-16
REGALINS,0.57,"2,135,824",2025-05-16
ROYALEX,0.85,"139,552",2025-05-16
RTBRISCOE,2.00,"1,200,315",2025-05-16
SCOA,4.47,"58,446",2025-05-16
SEPLAT,"5,700.00","1,858",2025-05-16
SIAMLETF40,300.00,200,2025-05-16
SKYAVN,46.50,"2,650",2025-05-16
SOVRENINS,0.92,"1,818,675",2025-05-16
STANBIC,59.20,"99,937",2025-05-16
STANBICETF30,310.00,320,2025-05-16
STERLINGNG,5.30,"1,925,284",2025-05-16
SUNUASSUR,5.20,"188,699",2025-05-16
TANTALIZER,2.35,"10,421,120",2025-05-16
TIP,4.51,"1,642,182",2025-05-16
TOTAL,705.00,"76,430",2025-05-16
TRANSCOHOT,145.00,"5,707",2025-05-16
TRANSCORP,43.00,"1,106,390",2025-05-16
TRANSEXPR,2.00,"4,043",2025-05-16
TRANSPOWER,364.90,"32,413",2025-05-16
TRIPPLEG,1.98,"224,171",2025-05-16
UACN,32.90,"677,982",2025-05-16
UBA,34.00,"14,970,777",2025-05-16
UCAP,18.20,"5,110,265",2025-05-16
UNILEVER,41.95,"1,030,411",2025-05-16
UNIONDICON,7.90,"5,263",2025-05-16
UNIVINSURE,0.52,"19,196,901",2025-05-16
UPDC,2.83,"2,100,111",2025-05-16
UPL,3.40,"551,776",2025-05-16
VERITASKAP,1.16,"4,101,738",2025-05-16
VFDGROUP,17.10,"7,625,118",2025-05-16
VITAFOAM,44.85,"2,082,475",2025-05-16
WAPCO,81.00,"7,452,986",2025-05-16
WAPIC,2.07,"995,967",2025-05-16
WEMABANK,12.35,"3,787,746",2025-05-16
ZENITHBANK,46.50,"22,935,274",2025-05-16
ABBEYBDS,8.30,"1,391,288",2025-05-16
ABCTRANS,1.71,"317,350",2025-05-16
ACADEMY,2.87,"20,190",2025-05-16
ACCESSCORP,23.70,"60,867,183",2025-05-16
AFRIPRUD,17.90,"2,065,059",2025-05-16
AIICO,1.61,"11,307,671",2025-05-16
AIRTELAFRI,"2,156.90",160,2025-05-16
ALEX,7.15,4,2025-05-16
ARADEL,448.00,"1,485,527",2025-05-16
AUSTINLAZ,1.89,"21,498",2025-05-16
BERGER,17.85,"28,926",2025-05-16
BETAGLAS,99.85,"240,999",2025-05-16
BUACEMENT,83.70,"496,606",2025-05-16
BUAFOODS,418.00,"4,729",2025-05-16
CADBURY,29.25,"1,272,590",2025-05-16
CAP,40.00,"42,327",2025-05-16
CAVERTON,2.42,"900,242",2025-05-16
CHAMPION,4.29,"11,017,704",2025-05-16
CHAMS,2.04,"6,226,209",2025-05-16
CHELLARAM,7.89,"15,725",2025-05-16
CILEASING,3.66,"1,304,087",2025-05-16
CONHALLPLC,3.01,"238,951",2025-05-16
CONOIL,331.20,"1,872",2025-05-16
CORNERST,3.00,"2,936,982",2025-05-16
CUSTODIAN,18.00,"791,631",2025-05-16
CUTIX,2.30,"17,114,342",2025-05-16
CWG,9.60,"2,299,250",2025-05-16
DAARCOMM,0.60,"508,452",2025-05-16
DANGCEM,432.00,"604,071",2025-05-16
DANGSUGAR,39.00,"2,220,125",2025-05-16
DEAPCAP,1.04,"3,272,635",2025-05-16
ELLAHLAKES,3.08,"4,507,345",2025-05-16
ENAMELWA,25.30,"2,505",2025-05-16
ETERNA,43.85,"3,821,974",2025-05-16
ETI,32.00,"399,852",2025-05-16
ETRANZACT,5.75,"246,326",2025-05-16
EUNISELL,10.75,"2,900",2025-05-16
FCMB,9.15,"3,376,647",2025-05-16
FIDELITYBK,20.15,"56,105,887",2025-05-16
FIDSON,20.45,"2,322,810",2025-05-16
FIRSTHOLDCO,24.60,"4,355,789",2025-05-16
FTNCOCOA,1.91,"2,740,438",2025-05-16
GEREGU,"1,141.50","2,303",2025-05-16
GOLDBREW,7.10,"1,500",2025-05-16
GTCO,67.00,"33,497,705",2025-05-16
GUINEAINS,0.68,"170,773",2025-05-16
GUINNESS,80.00,"75,530",2025-05-16
HMCALL,4.70,"2,692",2025-05-16
HONYFLOUR,12.40,"2,088,422",2025-05-16
IKEJAHOTEL,12.95,"1,369,529",2025-05-16
IMG,34.20,"40,647",2025-05-16
INFINITY,6.80,225,2025-05-16
INTBREW,8.47,"11,249,057",2025-05-16
INTENEGINS,1.38,"512,666",2025-05-16
JAIZBANK,3.35,"24,912,520",2025-05-16
JAPAULGOLD,2.12,"3,626,853",2025-05-16
JBERGER,137.00,"28,555",2025-05-16
JOHNHOLT,5.80,"242,140",2025-05-16
JULI,10.30,289,2025-05-16
LASACO,2.20,"3,604,803",2025-05-16
LEARNAFRCA,3.89,"163,214",2025-05-16
LEGENDINT,7.50,"7,870,790",2025-05-16
LINKASSURE,1.22,"599,880",2025-05-16
LIVESTOCK,8.55,"11,205,169",2025-05-16
LIVINGTRUST,4.81,64,2025-05-16
LOTUSHAL15,36.55,"5,249",2025-05-16
MANSARD,8.60,"1,873,435",2025-05-16
MAYBAKER,8.10,"1,274,562",2025-05-16
MBENEFIT,0.86,"2,169,944",2025-05-16
MCNICHOLS,1.90,"514,824",2025-05-16
MECURE,11.10,"81,341",2025-05-16
MERVALUE,120.00,308,2025-05-16
MEYER,9.25,"17,815",2025-05-16
MRS,157.50,"74,669",2025-05-16
MTNN,255.50,"2,207,065",2025-05-16
MULTIVERSE,7.80,"91,717",2025-05-16
NAHCO,72.00,"1,119,634",2025-05-16
NASCON,53.00,"5,163,619",2025-05-16
NB,40.50,"28,336,963",2025-05-16
NCR,7.30,150,2025-05-16
NEIMETH,2.80,"678,018",2025-05-16
NEM,14.00,"437,954",2025-05-16
NESTLE,"1,100.00","14,840",2025-05-16
NEWGOLD,"54,000.00",1,2025-05-16
NGXGROUP,35.00,"2,360,586",2025-05-16
NIDF,111.70,"42,846",2025-05-16
NNFM,75.00,"222,745",2025-05-16
NPFMCRFBK,1.87,"2,097,862",2025-05-16
NSLTECH,0.54,"8,549,353",2025-05-16
OANDO,42.00,"3,405,531",2025-05-16
OKOMUOIL,524.70,"49,055",2025-05-16
OMATEK,0.65,"816,540",2025-05-16
PRESCO,785.00,"475,369",2025-05-16
PRESTIGE,1.02,"3,395,985",2025-05-16
PZ,30.10,"206,745",2025-05-16
REDSTAREX,4.80,"29,010",2025-05-16
REGALINS,0.54,"5,557,755",2025-05-16
ROYALEX,0.87,"3,127,400",2025-05-16
RTBRISCOE,2.00,"870,644",2025-05-16
SCOA,4.47,"55,370",2025-05-16
SEPLAT,"5,700.00","4,842",2025-05-16
SKYAVN,46.50,"1,399",2025-05-16
SMURFIT,0.50,"48,000",2025-05-16
SOVRENINS,0.94,"4,930,780",2025-05-16
STANBIC,59.20,"135,976",2025-05-16
STANBICETF30,315.00,74,2025-05-16
STERLINGNG,5.23,"2,075,551",2025-05-16
SUNUASSUR,5.20,"90,708",2025-05-16
TANTALIZER,2.31,"5,951,940",2025-05-16
TIP,4.60,"1,410,338",2025-05-16
TOTAL,705.00,"69,485",2025-05-16
TRANSCOHOT,145.00,"9,970",2025-05-16
TRANSCORP,45.70,"2,842,167",2025-05-16
TRANSEXPR,2.00,100,2025-05-16
TRANSPOWER,364.90,"4,221",2025-05-16
TRIPPLEG,1.79,"231,243",2025-05-16
UACN,32.90,"867,607",2025-05-16
UBA,34.20,"34,529,886",2025-05-16
UCAP,18.20,"12,390,102",2025-05-16
UNILEVER,43.00,"656,249",2025-05-16
UNIONDICON,7.90,"20,684",2025-05-16
UNIVINSURE,0.51,"8,350,412",2025-05-16
UPDC,2.93,"2,954,354",2025-05-16
UPL,3.40,"172,520",2025-05-16
VERITASKAP,1.16,"15,961,831",2025-05-16
VETBANK,12.71,118,2025-05-16
VETGOODS,19.85,227,2025-05-16
VETGRIF30,40.20,"18,639",2025-05-16
VETINDETF,41.55,86,2025-05-16
VFDGROUP,18.40,"4,561,189",2025-05-16
VITAFOAM,47.90,"850,265",2025-05-16
VSPBONDETF,251.00,7,2025-05-16
WAPCO,82.70,"2,110,938",2025-05-16
WAPIC,2.20,"656,642",2025-05-16
WEMABANK,13.00,"8,379,219",2025-05-16
ZENITHBANK,46.40,"6,478,414",2025-05-16
ABBEYBDS,8.30,"155,889",2025-05-16
ABCTRANS,1.88,"939,625",2025-05-16
ACADEMY,2.87,"342,880",2025-05-16
ACCESSCORP,24.05,"35,569,705",2025-05-16
AFRIPRUD,17.80,"2,178,206",2025-05-16
AIICO,1.66,"1,896,622",2025-05-16
AIRTELAFRI,"2,156.90",12,2025-05-16
ALEX,7.15,"1,040",2025-05-16
ARADEL,448.00,"1,210,191",2025-05-16
AUSTINLAZ,1.89,"56,929",2025-05-16
BERGER,17.85,"241,448",2025-05-16
BETAGLAS,99.85,"4,552",2025-05-16
BUACEMENT,83.70,"547,356",2025-05-16
BUAFOODS,418.00,"25,642",2025-05-16
CADBURY,32.15,"3,582,375",2025-05-16
CAP,40.00,"174,950",2025-05-16
CAVERTON,2.42,"604,603",2025-05-16
CHAMPION,4.71,"1,868,878",2025-05-16
CHAMS,2.04,"7,855,939",2025-05-16
CHELLARAM,7.89,"21,164",2025-05-16
CILEASING,3.64,"1,949,995",2025-05-16
CONHALLPLC,3.00,"1,165,846",2025-05-16
CONOIL,331.20,"4,406",2025-05-16
CORNERST,3.00,"400,713",2025-05-16
CUSTODIAN,18.00,"1,510,223",2025-05-16
CUTIX,2.30,"6,543,313",2025-05-16
CWG,9.55,"3,057,207",2025-05-16
DAARCOMM,0.60,"594,123",2025-05-16
DANGCEM,432.00,"459,329",2025-05-16
DANGSUGAR,39.00,"2,065,300",2025-05-16
DEAPCAP,1.04,"1,581,989",2025-05-16
ELLAHLAKES,3.08,"5,088,761",2025-05-16
ETERNA,48.00,"2,462,585",2025-05-16
ETI,32.00,"152,052",2025-05-16
ETRANZACT,5.75,"174,407",2025-05-16
EUNISELL,10.75,"16,370",2025-05-16
FCMB,8.95,"8,215,175",2025-05-16
FIDELITYBK,20.25,"285,154,825",2025-05-16
FIDSON,21.00,"1,620,833",2025-05-16
FIRSTHOLDCO,24.55,"7,995,149",2025-05-16
FTNCOCOA,1.81,"1,572,960",2025-05-16
GEREGU,"1,141.50","2,572",2025-05-16
GOLDBREW,7.10,"107,258",2025-05-16
GTCO,67.80,"28,510,450",2025-05-16
GUINEAINS,0.68,"596,680",2025-05-16
GUINNESS,80.00,"129,860",2025-05-16
HMCALL,4.70,"62,013",2025-05-16
HONYFLOUR,13.30,"6,383,086",2025-05-16
IKEJAHOTEL,13.65,"571,330",2025-05-16
IMG,34.20,"2,580",2025-05-16
INFINITY,6.80,489,2025-05-16
INTBREW,8.20,"8,436,729",2025-05-16
INTENEGINS,1.45,"381,004",2025-05-16
JAIZBANK,3.34,"2,650,801",2025-05-16
JAPAULGOLD,2.09,"6,592,274",2025-05-16
JBERGER,137.00,"63,196",2025-05-16
JOHNHOLT,5.80,"141,172",2025-05-16
JULI,10.30,300,2025-05-16
LASACO,2.20,"1,067,465",2025-05-16
LEARNAFRCA,3.89,"242,748",2025-05-16
LEGENDINT,8.25,"7,549,093",2025-05-16
LINKASSURE,1.22,"233,987",2025-05-16
LIVESTOCK,7.72,"13,303,137",2025-05-16
LOTUSHAL15,40.20,500,2025-05-16
MANSARD,8.88,"2,013,414",2025-05-16
MAYBAKER,8.85,"3,842,389",2025-05-16
MBENEFIT,0.84,"6,048,782",2025-05-16
MCNICHOLS,1.72,"629,102",2025-05-16
MECURE,11.10,"42,513",2025-05-16
MERGROWTH,370.00,130,2025-05-16
MERVALUE,120.00,20,2025-05-16
MEYER,9.25,"210,834",2025-05-16
MRS,157.50,"287,517",2025-05-16
MTNN,240.00,"86,850,941",2025-05-16
MULTIVERSE,7.05,"405,738",2025-05-16
NAHCO,72.00,"781,995",2025-05-16
NASCON,53.00,"2,031,393",2025-05-16
NB,42.90,"6,377,066",2025-05-16
NEIMETH,2.85,"758,232",2025-05-16
NEM,14.00,"314,763",2025-05-16
NESTLE,"1,100.00","54,927",2025-05-16
NEWGOLD,"47,500.00",42,2025-05-16
NGXGROUP,36.30,"1,051,633",2025-05-16
NIDF,111.70,"7,910",2025-05-16
NNFM,75.00,"137,115",2025-05-16
NPFMCRFBK,1.87,"1,133,928",2025-05-16
NSLTECH,0.57,"2,234,635",2025-05-16
OANDO,42.05,"5,577,776",2025-05-16
OKOMUOIL,524.70,"479,788",2025-05-16
OMATEK,0.59,"1,691,470",2025-05-16
PRESCO,785.00,"254,843",2025-05-16
PRESTIGE,1.01,"1,045,608",2025-05-16
PZ,29.00,"1,263,419",2025-05-16
REGALINS,0.55,"1,889,341",2025-05-16
ROYALEX,0.87,"4,215,870",2025-05-16
RTBRISCOE,2.00,"852,475",2025-05-16
SCOA,4.47,"31,479",2025-05-16
SEPLAT,"5,700.00","9,652",2025-05-16
SKYAVN,46.50,52,2025-05-16
SOVRENINS,0.96,"1,956,593",2025-05-16
STANBIC,59.20,"154,715",2025-05-16
STANBICETF30,322.00,43,2025-05-16
STERLINGNG,5.32,"3,836,457",2025-05-16
SUNUASSUR,4.90,"6,514,786",2025-05-16
TANTALIZER,2.31,"5,568,039",2025-05-16
TIP,4.60,"1,101,436",2025-05-16
TOTAL,705.00,"21,428",2025-05-16
TRANSCOHOT,145.00,"19,652",2025-05-16
TRANSCORP,45.70,"2,052,684",2025-05-16
TRANSEXPR,2.00,"3,002",2025-05-16
TRANSPOWER,364.90,"4,766",2025-05-16
TRIPPLEG,1.79,"29,932",2025-05-16
UACN,34.90,"770,526",2025-05-16
UBA,34.95,"28,171,952",2025-05-16
UCAP,18.25,"10,485,541",2025-05-16
UNILEVER,43.00,"671,417",2025-05-16
UNIONDICON,7.90,"300,813",2025-05-16
UNIVINSURE,0.52,"29,810,593",2025-05-16
UPDC,3.19,"4,559,769",2025-05-16
UPL,3.40,"102,159",2025-05-16
VERITASKAP,1.12,"9,864,149",2025-05-16
VETBANK,12.71,157,2025-05-16
VETGRIF30,39.50,10,2025-05-16
VETINDETF,41.55,48,2025-05-16
VFDGROUP,18.50,"2,786,221",2025-05-16
VITAFOAM,48.00,"780,905",2025-05-16
VSPBONDETF,281.00,3,2025-05-16
WAPCO,82.70,"1,049,480",2025-05-16
WAPIC,2.20,"347,065",2025-05-16
WEMABANK,13.75,"10,441,572",2025-05-16
ABBEYBDS,8.30,"152,670",2025-05-16
ABCTRANS,2.06,"2,190,176",2025-05-16
ACADEMY,2.87,"115,723",2025-05-16
ACCESSCORP,22.50,"25,041,580",2025-05-16
AFRIPRUD,17.00,"2,724,966",2025-05-16
AIICO,1.68,"7,988,778",2025-05-16
AIRTELAFRI,"2,156.90","73,220",2025-05-16
ALEX,7.15,535,2025-05-16
ARADEL,448.00,"801,066",2025-05-16
AUSTINLAZ,1.71,"384,911",2025-05-16
BERGER,17.85,"5,046",2025-05-16
BETAGLAS,99.85,"48,473",2025-05-16
BUACEMENT,83.70,"303,946",2025-05-16
BUAFOODS,418.00,"10,347",2025-05-16
CADBURY,29.00,"2,717,399",2025-05-16
CAP,40.00,"64,727",2025-05-16
CAVERTON,2.42,"273,288",2025-05-16
CHAMPION,4.70,"9,313,702",2025-05-16
CHAMS,2.10,"10,869,128",2025-05-16
CHELLARAM,7.89,"23,473",2025-05-16
CILEASING,4.00,"1,188,678",2025-05-16
CONHALLPLC,3.19,"1,112,912",2025-05-16
CONOIL,331.20,"1,589",2025-05-16
CORNERST,3.07,"726,799",2025-05-16
CUSTODIAN,18.00,"5,290,386",2025-05-16
CUTIX,2.43,"6,944,443",2025-05-16
